X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572278.204,4498588.297,38.974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,12032.0,13056.0,12.0
572278.201,4498588.303,38.968,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45312.0,11776.0,12032.0,12.0
572278.202,4498588.298,38.929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,16896.0,15360.0,12.0
572278.201,4498588.305,38.994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45056.0,15360.0,14592.0,12.0
572278.204,4498588.296,38.966,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,11008.0,11264.0,12.0
572278.203,4498588.294,38.957,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,13824.0,12544.0,12.0
572278.205,4498588.302,38.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44032.0,11520.0,12288.0,12.0
572278.209,4498588.318,38.872,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,16640.0,15872.0,12.0
572278.201,4498588.312,38.977,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,21504.0,20736.0,12.0
572278.204,4498588.303,38.967,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,11264.0,12032.0,12.0
572278.2,4498588.302,38.953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,44544.0,11776.0,12032.0,12.0
572278.201,4498588.311,38.986,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,43776.0,17408.0,17408.0,12.0
