X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572278.566,4498590.006,38.83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13312.0,12800.0,8.0
572278.56,4498589.995,38.914,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,13568.0,13568.0,8.0
572278.556,4498589.977,38.933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,10752.0,8448.0,8.0
572278.552,4498589.972,38.964,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,10752.0,9216.0,8.0
572278.553,4498589.976,38.969,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13824.0,12544.0,8.0
572278.553,4498589.975,38.992,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,10240.0,8192.0,8.0
572278.552,4498589.973,39.007,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,10496.0,7936.0,8.0
572278.553,4498589.981,39.028,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,11008.0,8192.0,8.0
572278.552,4498589.979,39.033,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,8448.0,6656.0,8.0
572278.541,4498589.981,39.124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,10752.0,6400.0,8.0
572278.57,4498590.014,38.847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13824.0,15104.0,8.0
572278.56,4498589.994,38.897,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13824.0,13568.0,8.0
572278.548,4498589.98,39.143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,7680.0,5376.0,8.0
572278.547,4498589.972,39.143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44544.0,9216.0,6400.0,8.0
572278.549,4498589.983,39.136,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44544.0,8448.0,5632.0,8.0
572278.55,4498589.984,39.126,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44032.0,8192.0,6144.0,8.0
572278.546,4498589.981,39.059,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,11520.0,7680.0,8.0
572278.552,4498590.008,39.061,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,13056.0,11008.0,8.0
572278.546,4498589.981,39.078,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43776.0,15360.0,11264.0,8.0
572278.546,4498589.98,39.087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47360.0,13312.0,9984.0,8.0
572278.551,4498590.007,39.089,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,12288.0,9728.0,8.0
572278.543,4498589.976,39.104,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,12032.0,7936.0,8.0
572278.546,4498589.985,39.105,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,10752.0,7936.0,8.0
572278.554,4498589.974,38.975,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46848.0,13824.0,13824.0,8.0
572278.555,4498589.979,39.013,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,13568.0,13056.0,8.0
572278.562,4498590.0,38.898,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,13056.0,14080.0,8.0
572278.556,4498589.983,39.031,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,11520.0,11008.0,8.0
572278.556,4498590.004,39.095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,12288.0,12800.0,8.0
572278.553,4498589.984,39.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43776.0,10752.0,9728.0,8.0
572278.554,4498589.99,39.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,11264.0,10240.0,8.0
572278.552,4498589.983,39.035,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43776.0,9984.0,8960.0,8.0
572278.552,4498589.982,39.044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44032.0,10240.0,9728.0,8.0
572278.549,4498589.976,39.089,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,7168.0,6400.0,8.0
572278.552,4498589.997,39.108,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44288.0,9472.0,8960.0,8.0
572278.55,4498589.986,39.117,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,9472.0,6912.0,8.0
572278.549,4498589.976,39.125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43776.0,9216.0,7168.0,8.0
572278.551,4498589.975,39.095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46336.0,12288.0,10240.0,8.0
572278.556,4498589.983,38.954,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,13056.0,12288.0,8.0
572278.543,4498589.968,39.177,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,7168.0,3840.0,8.0
572278.542,4498589.968,39.184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,7168.0,3328.0,8.0
572278.556,4498589.98,39.002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46336.0,14080.0,14336.0,8.0
572278.555,4498589.977,39.025,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,11264.0,10752.0,8.0
572278.559,4498589.991,39.026,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,13824.0,13824.0,8.0
572278.554,4498589.977,39.067,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,13056.0,12800.0,8.0
572278.556,4498589.986,39.068,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,13312.0,13312.0,8.0
572278.552,4498589.98,39.107,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,11264.0,10240.0,8.0
572278.556,4498589.99,39.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,12800.0,11520.0,8.0
572278.551,4498589.976,39.124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,11776.0,9984.0,8.0
572278.548,4498589.966,39.151,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45056.0,9984.0,7936.0,8.0
572278.562,4498589.987,38.964,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,14848.0,16384.0,8.0
572278.549,4498589.974,39.146,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45312.0,9984.0,6912.0,8.0
572278.564,4498590.005,38.894,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,15360.0,16640.0,8.0
572278.554,4498589.992,38.968,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44544.0,14848.0,16128.0,8.0
572278.556,4498590.003,38.968,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44032.0,14080.0,16128.0,8.0
572278.555,4498589.985,38.995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44800.0,15360.0,16128.0,8.0
572278.551,4498589.98,39.022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43520.0,15104.0,15360.0,8.0
572278.556,4498590.009,39.044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,13568.0,13824.0,8.0
572278.558,4498590.02,39.042,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,15616.0,15872.0,8.0
572278.543,4498589.972,39.122,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,13824.0,12288.0,8.0
572278.551,4498590.002,39.129,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43776.0,15104.0,15616.0,8.0
572278.55,4498589.983,39.147,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,14080.0,13056.0,8.0
572278.544,4498589.978,39.012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45056.0,12800.0,9472.0,8.0
572278.56,4498589.976,38.964,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,13312.0,14080.0,8.0
572278.563,4498589.981,38.951,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,12800.0,13824.0,8.0
572278.542,4498589.975,39.191,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,7424.0,4608.0,8.0
572278.541,4498589.975,39.258,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,14592.0,15616.0,8.0
572278.553,4498589.981,39.037,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45056.0,11008.0,8704.0,8.0
572278.553,4498589.988,38.993,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46080.0,13056.0,13824.0,8.0
572278.553,4498589.987,39.007,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46080.0,12800.0,12288.0,8.0
572278.554,4498589.992,39.014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13824.0,14592.0,8.0
572278.552,4498589.982,39.019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47104.0,11776.0,11264.0,8.0
572278.553,4498589.988,39.026,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45056.0,10240.0,9216.0,8.0
572278.554,4498589.994,39.028,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,13568.0,13056.0,8.0
572278.557,4498589.966,38.963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,14848.0,16640.0,8.0
572278.551,4498589.981,39.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,10496.0,9472.0,8.0
572278.553,4498589.986,39.058,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45312.0,11776.0,11264.0,8.0
572278.552,4498589.985,39.073,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,12288.0,11264.0,8.0
572278.55,4498589.981,39.091,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,9984.0,8192.0,8.0
572278.55,4498589.981,39.097,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,9472.0,7680.0,8.0
572278.548,4498589.982,39.132,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45056.0,9984.0,7680.0,8.0
572278.549,4498589.991,39.148,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,11520.0,11520.0,8.0
572278.541,4498589.978,39.229,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,6912.0,5376.0,8.0
572278.563,4498589.981,38.925,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13056.0,13824.0,8.0
572278.561,4498589.972,38.951,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43776.0,15104.0,15104.0,8.0
572278.551,4498589.979,39.058,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,11520.0,10496.0,8.0
572278.549,4498589.992,38.995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,13312.0,11520.0,8.0
572278.555,4498589.975,39.003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,13056.0,13824.0,8.0
572278.555,4498589.977,38.965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13568.0,13056.0,8.0
572278.553,4498589.975,38.981,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,13568.0,13568.0,8.0
572278.553,4498589.975,39.021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,13568.0,10240.0,8.0
572278.555,4498589.981,39.022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,12288.0,11264.0,8.0
572278.551,4498589.973,39.067,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,13312.0,11776.0,8.0
572278.548,4498589.97,39.087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44032.0,11520.0,8448.0,8.0
572278.551,4498589.976,39.062,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,45312.0,11520.0,9984.0,8.0
572278.549,4498589.974,39.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45824.0,11008.0,8448.0,8.0
