X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572284.71,4498587.491,35.516,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46592.0,17664.0,18432.0,3.0
572284.73,4498587.482,35.546,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,14336.0,14592.0,3.0
572284.826,4498587.44,35.712,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,13056.0,11776.0,3.0
572284.737,4498587.48,35.562,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46592.0,13056.0,12800.0,3.0
572284.74,4498587.478,35.57,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48128.0,14592.0,13824.0,3.0
572284.861,4498587.434,35.763,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,12288.0,12032.0,3.0
572284.873,4498587.422,35.786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,14336.0,14080.0,3.0
572284.746,4498587.477,35.578,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,13568.0,13312.0,3.0
572284.887,4498587.418,35.811,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,14848.0,13824.0,3.0
572284.659,4498587.501,35.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,14592.0,14336.0,3.0
572284.758,4498587.474,35.593,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,45056.0,13568.0,13056.0,3.0
572284.68,4498587.51,35.486,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,20224.0,19968.0,3.0
572284.813,4498587.446,35.699,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48896.0,14848.0,13824.0,3.0
572284.811,4498587.438,35.697,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48896.0,16128.0,15872.0,3.0
572284.687,4498587.53,35.493,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,31232.0,30976.0,3.0
572284.817,4498587.444,35.693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43520.0,14592.0,14592.0,3.0
572284.819,4498587.438,35.704,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47360.0,14848.0,14592.0,3.0
572284.828,4498587.446,35.71,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48896.0,15616.0,15360.0,3.0
572284.866,4498587.427,35.771,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44800.0,14080.0,13568.0,3.0
572284.877,4498587.42,35.789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43520.0,13824.0,13824.0,3.0
572284.807,4498587.45,35.684,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,15104.0,14080.0,3.0
572284.691,4498587.507,35.487,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,13312.0,12288.0,3.0
572284.732,4498587.481,35.553,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46592.0,13568.0,13056.0,3.0
