X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572287.886,4498584.868,37.446,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,41984.0,36096.0,17.0
572287.892,4498584.887,37.447,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41728.0,36096.0,17.0
572287.896,4498584.906,37.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,41216.0,35840.0,17.0
572287.901,4498584.925,37.452,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41728.0,36096.0,17.0
572287.905,4498584.945,37.456,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,41984.0,36608.0,17.0
572287.898,4498585.01,37.466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,41728.0,36352.0,17.0
572287.903,4498585.028,37.469,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41984.0,36352.0,17.0
572287.901,4498585.338,37.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45312.0,15872.0,13824.0,17.0
572287.908,4498585.07,37.482,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,42496.0,36608.0,17.0
572287.849,4498585.023,37.469,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,42240.0,36096.0,17.0
572287.854,4498585.101,37.501,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,43008.0,37120.0,17.0
572287.908,4498585.331,37.499,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,16384.0,14336.0,17.0
572287.866,4498585.134,37.499,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,43008.0,37632.0,17.0
572287.872,4498585.153,37.499,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,43008.0,36864.0,17.0
572287.877,4498585.172,37.501,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,42240.0,36352.0,17.0
572287.882,4498585.191,37.503,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42240.0,35840.0,17.0
572287.886,4498585.211,37.506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42240.0,35072.0,17.0
572287.898,4498585.249,37.507,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41216.0,35072.0,17.0
572287.903,4498585.267,37.508,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40960.0,34304.0,17.0
572287.886,4498585.347,37.528,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,15104.0,11520.0,17.0
572287.848,4498585.359,37.53,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,13056.0,10496.0,17.0
572287.805,4498585.35,37.537,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,10240.0,7424.0,17.0
572287.896,4498585.33,37.516,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,18176.0,15872.0,17.0
572287.792,4498585.263,37.512,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,14848.0,11520.0,17.0
572288.018,4498585.059,37.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,40960.0,35840.0,17.0
572287.657,4498584.679,37.424,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44032.0,18688.0,16384.0,17.0
572287.657,4498584.672,37.423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46848.0,13568.0,11776.0,17.0
572287.657,4498584.665,37.421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44288.0,18432.0,16384.0,17.0
572287.668,4498584.704,37.426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44288.0,16384.0,13312.0,17.0
572287.668,4498584.697,37.425,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43520.0,16128.0,13312.0,17.0
572287.667,4498584.621,37.409,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,43520.0,18432.0,15104.0,17.0
572287.677,4498584.647,37.414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43520.0,19200.0,15616.0,17.0
572287.841,4498584.983,37.46,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,41472.0,35840.0,17.0
572287.906,4498585.049,37.474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,42496.0,36864.0,17.0
572287.837,4498584.963,37.457,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,41216.0,35584.0,17.0
572287.906,4498585.205,37.506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41216.0,34560.0,17.0
572287.91,4498585.105,37.498,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42752.0,37120.0,17.0
572287.914,4498585.125,37.502,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,43008.0,37376.0,17.0
572287.918,4498585.145,37.505,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,42752.0,37120.0,17.0
572287.923,4498585.165,37.508,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,41728.0,36352.0,17.0
572287.927,4498585.185,37.512,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,41472.0,35840.0,17.0
572287.932,4498585.205,37.515,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,41472.0,35584.0,17.0
572287.941,4498585.217,37.506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40960.0,34560.0,17.0
572287.951,4498585.256,37.51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40704.0,34560.0,17.0
572287.826,4498584.802,37.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40704.0,34816.0,17.0
572287.841,4498584.859,37.447,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40704.0,35584.0,17.0
572287.851,4498584.897,37.449,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,41216.0,35840.0,17.0
572287.857,4498584.916,37.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40960.0,35840.0,17.0
572287.862,4498584.935,37.451,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41216.0,35840.0,17.0
572287.867,4498584.954,37.454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41728.0,35840.0,17.0
572287.872,4498584.974,37.456,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,41216.0,35328.0,17.0
572287.876,4498584.993,37.46,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,41472.0,35584.0,17.0
572287.88,4498585.013,37.463,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,41472.0,35840.0,17.0
572287.883,4498585.034,37.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,42240.0,36864.0,17.0
572287.888,4498585.076,37.485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,42496.0,36864.0,17.0
572287.879,4498585.089,37.489,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42752.0,36608.0,17.0
572287.888,4498585.128,37.495,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,42240.0,36864.0,17.0
572287.892,4498585.147,37.498,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,42496.0,36864.0,17.0
572287.902,4498585.185,37.502,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,35072.0,17.0
572287.927,4498585.282,37.511,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40704.0,34304.0,17.0
572288.012,4498585.008,37.452,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,43008.0,37632.0,17.0
572288.053,4498584.973,37.433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,43264.0,37632.0,17.0
572288.005,4498584.967,37.442,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42240.0,37632.0,17.0
572287.927,4498584.787,37.421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,11520.0,9216.0,17.0
572288.109,4498585.08,37.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,43776.0,37376.0,17.0
572288.113,4498585.112,37.46,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,42240.0,35584.0,17.0
572288.119,4498585.13,37.461,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,41984.0,35584.0,17.0
572288.123,4498585.15,37.464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,41472.0,35328.0,17.0
572288.132,4498585.189,37.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,40960.0,34816.0,17.0
572288.147,4498585.289,37.483,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,41984.0,35328.0,17.0
572287.981,4498584.634,37.388,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,34560.0,17.0
572287.986,4498584.653,37.39,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,40704.0,34560.0,17.0
572288.006,4498584.728,37.398,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40448.0,34048.0,17.0
572287.95,4498584.891,37.434,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,11264.0,9216.0,17.0
572288.01,4498584.748,37.401,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,40960.0,34816.0,17.0
572288.039,4498584.915,37.427,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,43264.0,37120.0,17.0
572288.044,4498584.934,37.428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,42496.0,36608.0,17.0
572288.049,4498584.953,37.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,43008.0,37120.0,17.0
572287.973,4498584.908,37.433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48128.0,11776.0,9472.0,17.0
572288.057,4498584.993,37.438,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,43008.0,37120.0,17.0
572288.063,4498585.035,37.451,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,42752.0,36864.0,17.0
572288.067,4498585.053,37.455,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,43264.0,36352.0,17.0
572288.073,4498585.083,37.461,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,42752.0,36352.0,17.0
572288.077,4498585.102,37.464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,42752.0,36096.0,17.0
572287.988,4498584.913,37.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,16384.0,13312.0,17.0
572288.027,4498584.878,37.426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,43520.0,37376.0,17.0
572287.689,4498584.722,37.426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,47104.0,13312.0,11008.0,17.0
572287.952,4498584.901,37.436,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,10496.0,8448.0,17.0
572288.105,4498585.061,37.447,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,42240.0,35840.0,17.0
572287.811,4498585.296,37.528,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,40192.0,35072.0,17.0
572287.813,4498585.214,37.518,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,42752.0,35840.0,17.0
572287.843,4498585.143,37.505,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,43520.0,37632.0,17.0
572287.83,4498584.95,37.463,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,42240.0,36352.0,17.0
572287.776,4498584.718,37.429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40704.0,34816.0,17.0
572287.772,4498584.698,37.425,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,40960.0,35328.0,17.0
572288.01,4498584.901,37.433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,44288.0,37632.0,17.0
572288.006,4498584.826,37.422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40192.0,34560.0,17.0
572287.901,4498585.333,37.503,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,11776.0,10240.0,17.0
572287.996,4498585.112,37.465,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,12032.0,9472.0,17.0
572287.962,4498584.949,37.443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,11008.0,8704.0,17.0
572287.677,4498584.716,37.431,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,11520.0,9984.0,17.0
572288.051,4498584.829,37.412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,43008.0,36608.0,17.0
572288.056,4498584.848,37.414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,44288.0,37632.0,17.0
572288.06,4498584.867,37.416,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,44288.0,38144.0,17.0
572288.066,4498584.886,37.418,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,44032.0,37888.0,17.0
572288.071,4498584.905,37.42,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,43520.0,38144.0,17.0
572288.076,4498584.924,37.421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,44032.0,38400.0,17.0
572288.081,4498584.943,37.423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,42752.0,37376.0,17.0
572288.085,4498584.962,37.426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,42496.0,37120.0,17.0
572288.088,4498584.982,37.432,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,42496.0,36864.0,17.0
572288.101,4498585.041,37.443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,43008.0,36864.0,17.0
572288.04,4498584.781,37.403,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,43264.0,36864.0,17.0
572288.082,4498585.121,37.466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,41472.0,34816.0,17.0
572287.991,4498584.672,37.392,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40192.0,33792.0,17.0
572288.097,4498585.178,37.471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,39680.0,33536.0,17.0
572288.103,4498585.304,37.495,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40448.0,34048.0,17.0
572288.108,4498585.323,37.496,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,35328.0,17.0
572288.113,4498585.343,37.499,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40704.0,35072.0,17.0
572287.997,4498585.143,37.471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47104.0,17664.0,15872.0,17.0
572287.997,4498585.108,37.463,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47872.0,14080.0,11776.0,17.0
572288.009,4498585.194,37.48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,14848.0,13312.0,17.0
572288.011,4498585.176,37.475,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48384.0,13568.0,12032.0,17.0
572288.01,4498585.169,37.474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,11776.0,9472.0,17.0
572288.009,4498585.161,37.472,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,11776.0,9472.0,17.0
572288.008,4498585.153,37.471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,11520.0,8960.0,17.0
572288.005,4498585.138,37.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48128.0,14592.0,12032.0,17.0
572288.008,4498585.131,37.467,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,15616.0,13312.0,17.0
572288.087,4498585.14,37.468,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,41472.0,35072.0,17.0
572288.006,4498585.116,37.464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,19456.0,16896.0,17.0
572288.026,4498585.231,37.479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,14336.0,12288.0,17.0
572288.024,4498585.222,37.479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,13568.0,11264.0,17.0
572288.021,4498585.209,37.479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,13824.0,11264.0,17.0
572288.019,4498585.2,37.479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48128.0,13568.0,11520.0,17.0
572288.021,4498585.179,37.474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,18432.0,15872.0,17.0
572288.021,4498585.173,37.471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,17152.0,15360.0,17.0
572287.984,4498584.891,37.435,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40192.0,36096.0,17.0
572287.99,4498584.909,37.435,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40960.0,36096.0,17.0
572287.996,4498584.928,37.436,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,41216.0,36352.0,17.0
572288.036,4498585.033,37.461,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,43008.0,36608.0,17.0
572288.031,4498584.98,37.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,43520.0,37888.0,17.0
572288.007,4498585.124,37.465,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49408.0,15104.0,12800.0,17.0
572288.022,4498584.94,37.433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42496.0,37120.0,17.0
