X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572278.223,4498588.868,40.097,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,9984.0,10240.0,0.0
572278.318,4498588.498,37.386,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46336.0,16640.0,16640.0,0.0
572278.32,4498588.5,37.368,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,17152.0,17664.0,0.0
572278.182,4498588.253,39.276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,12288.0,15104.0,0.0
572278.602,4498590.188,39.068,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,13312.0,14592.0,0.0
572278.387,4498589.192,38.926,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,15616.0,16640.0,0.0
572278.258,4498588.252,37.549,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,15360.0,15616.0,0.0
572278.354,4498589.19,39.54,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,10240.0,11264.0,0.0
572277.085,4498590.648,41.263,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,12032.0,11264.0,0.0
572278.655,4498590.452,39.221,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,16128.0,18176.0,0.0
572278.69,4498590.627,39.242,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,16896.0,17664.0,0.0
572278.619,4498590.269,39.218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,22528.0,23552.0,0.0
572278.607,4498590.206,39.046,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46336.0,16640.0,19712.0,0.0
572278.41,4498589.315,38.949,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,13568.0,15616.0,0.0
572278.401,4498589.278,38.946,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,12800.0,15104.0,0.0
572278.397,4498589.263,38.944,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,12800.0,15104.0,0.0
572278.395,4498589.256,38.944,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45824.0,13056.0,14592.0,0.0
572278.399,4498589.265,38.937,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,12800.0,14080.0,0.0
572278.396,4498589.258,38.937,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43776.0,11776.0,14080.0,0.0
572278.392,4498589.222,38.927,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,13568.0,15872.0,0.0
572278.391,4498589.215,38.926,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43776.0,12800.0,14080.0,0.0
572278.386,4498589.189,38.906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,13312.0,14848.0,0.0
572278.379,4498589.163,38.903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,12288.0,13056.0,0.0
572278.638,4498590.427,39.661,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,23040.0,26368.0,0.0
572278.636,4498590.421,39.659,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,23296.0,26112.0,0.0
572278.632,4498590.407,39.658,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47104.0,25088.0,27392.0,0.0
572278.628,4498590.393,39.656,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,25856.0,28928.0,0.0
572278.643,4498590.441,39.656,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,25600.0,26880.0,0.0
572278.639,4498590.426,39.654,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48640.0,16128.0,17152.0,0.0
572278.648,4498590.45,39.419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,18688.0,19968.0,0.0
572278.597,4498590.222,39.392,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48128.0,15616.0,17408.0,0.0
572278.66,4498590.487,39.256,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,23296.0,26624.0,0.0
572278.662,4498590.489,39.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44544.0,21504.0,23040.0,0.0
572278.66,4498590.482,39.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43776.0,21760.0,23552.0,0.0
572278.657,4498590.466,39.247,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,16128.0,17408.0,0.0
572278.668,4498590.516,39.244,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49408.0,18176.0,19456.0,0.0
572278.66,4498590.482,39.242,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44032.0,22272.0,23808.0,0.0
572278.602,4498590.198,39.219,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,15616.0,16640.0,0.0
572278.659,4498590.475,39.237,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,22272.0,23808.0,0.0
572278.65,4498590.424,39.23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,15104.0,17152.0,0.0
572278.619,4498590.275,39.218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,20736.0,22016.0,0.0
572278.369,4498589.251,39.547,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,12032.0,13312.0,0.0
572278.373,4498589.264,39.545,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,9472.0,11776.0,0.0
572278.379,4498589.288,39.551,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,12032.0,13568.0,0.0
572278.38,4498589.294,39.548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,12544.0,14336.0,0.0
572278.655,4498590.619,39.964,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,17664.0,17152.0,0.0
572278.653,4498590.596,39.962,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,15104.0,13824.0,0.0
572278.652,4498590.584,39.961,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,16384.0,15104.0,0.0
572278.423,4498589.535,39.615,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,14080.0,13056.0,0.0
572278.501,4498589.884,39.634,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,12032.0,11264.0,0.0
572278.383,4498589.335,39.57,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,13824.0,12800.0,0.0
572278.249,4498588.733,39.525,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,13312.0,12800.0,0.0
572278.243,4498588.709,39.523,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,16896.0,15616.0,0.0
572278.376,4498589.286,39.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,13568.0,13056.0,0.0
572278.372,4498589.261,39.548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,13824.0,12288.0,0.0
572278.341,4498589.148,39.542,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47872.0,14080.0,14336.0,0.0
572278.234,4498588.659,39.503,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,17152.0,16384.0,0.0
572278.377,4498589.295,39.484,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,13568.0,12800.0,0.0
572278.24,4498588.118,37.298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,12800.0,14080.0,0.0
572278.241,4498588.114,37.268,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,12288.0,14336.0,0.0
572278.208,4498588.826,40.099,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,9984.0,9728.0,0.0
572278.879,4498588.424,37.16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,12032.0,11520.0,0.0
572278.91,4498588.417,37.153,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,14336.0,13056.0,0.0
572278.919,4498588.423,37.152,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,16384.0,15104.0,0.0
572278.925,4498588.42,37.149,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46848.0,13056.0,12288.0,0.0
572278.937,4498588.424,37.146,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,11008.0,10496.0,0.0
572278.944,4498588.422,37.143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,14336.0,13824.0,0.0
572278.947,4498588.406,37.14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,11264.0,9984.0,0.0
572278.956,4498588.419,37.14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45824.0,12544.0,11776.0,0.0
572279.005,4498588.4,37.125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,11008.0,9728.0,0.0
572279.013,4498588.405,37.124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47872.0,14592.0,13824.0,0.0
572279.07,4498588.391,37.107,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48128.0,14848.0,14080.0,0.0
572279.085,4498588.395,37.102,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,12800.0,11008.0,0.0
572279.145,4498588.39,37.087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,12544.0,11776.0,0.0
572278.671,4498590.713,39.977,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,14592.0,15360.0,0.0
572278.613,4498590.222,39.048,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,23552.0,25600.0,0.0
572278.386,4498589.322,39.561,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,11776.0,15104.0,0.0
572278.441,4498589.623,39.599,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,11520.0,12288.0,0.0
572278.396,4498589.376,39.574,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,12288.0,13312.0,0.0
572278.396,4498589.392,39.573,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,12288.0,14592.0,0.0
572278.398,4498589.408,39.583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,11520.0,13312.0,0.0
572278.94,4498591.519,37.739,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,11008.0,10752.0,0.0
572278.97,4498591.688,37.669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48640.0,47872.0,45312.0,0.0
572278.316,4498588.498,37.405,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,45056.0,13824.0,16128.0,0.0
572278.316,4498588.497,37.389,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44288.0,17408.0,19968.0,0.0
572279.389,4498590.325,37.386,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,12544.0,11264.0,0.0
572278.319,4498588.496,37.402,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,16896.0,16896.0,0.0
572279.624,4498588.451,36.974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,12032.0,11264.0,0.0
572279.633,4498588.426,36.966,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,11264.0,10496.0,0.0
572279.603,4498588.357,36.965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,17152.0,16896.0,0.0
572278.54,4498590.03,39.701,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,12288.0,13824.0,0.0
572278.527,4498589.996,39.682,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,11520.0,12288.0,0.0
572278.526,4498589.988,39.682,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,12800.0,13824.0,0.0
572278.523,4498589.97,39.669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,10752.0,12032.0,0.0
572278.473,4498589.755,39.635,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,12800.0,13312.0,0.0
572278.469,4498589.737,39.633,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,11008.0,12544.0,0.0
572278.467,4498589.728,39.632,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,11008.0,12032.0,0.0
572278.464,4498589.708,39.632,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,9984.0,11008.0,0.0
572278.461,4498589.7,39.63,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,12288.0,12288.0,0.0
572278.463,4498589.701,39.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,11264.0,12288.0,0.0
572278.446,4498589.647,39.612,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,11776.0,12544.0,0.0
572278.506,4498589.909,39.623,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,12288.0,12544.0,0.0
572278.503,4498589.9,39.622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,11264.0,12288.0,0.0
572278.5,4498589.881,39.621,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,11264.0,11776.0,0.0
572278.498,4498589.872,39.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,11264.0,11776.0,0.0
572278.496,4498589.862,39.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,11776.0,12800.0,0.0
572278.495,4498589.852,39.62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,12288.0,13568.0,0.0
572278.602,4498590.189,39.119,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,14080.0,15360.0,0.0
572279.143,4498588.381,37.087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,11008.0,11008.0,0.0
572278.602,4498590.198,39.063,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,16128.0,17920.0,0.0
572278.611,4498590.218,39.065,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,15104.0,18176.0,0.0
572278.036,4498585.616,36.867,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48896.0,21504.0,19456.0,0.0
572278.268,4498585.346,36.762,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48640.0,14080.0,11008.0,0.0
572277.724,4498585.538,36.915,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,41728.0,46592.0,0.0
572277.73,4498585.536,36.911,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,18944.0,23040.0,0.0
572278.281,4498585.342,36.757,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,12800.0,9472.0,0.0
572278.297,4498585.348,36.755,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45824.0,12544.0,9472.0,0.0
572278.293,4498585.342,36.754,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47360.0,12544.0,9472.0,0.0
572277.659,4498585.328,37.279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46336.0,17408.0,17152.0,0.0
572277.658,4498585.321,37.278,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47360.0,17408.0,17408.0,0.0
572278.324,4498585.337,36.746,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,14080.0,8704.0,0.0
572278.034,4498585.54,36.854,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,21760.0,18432.0,0.0
572279.165,4498584.774,36.417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,10240.0,8448.0,0.0
572277.902,4498586.411,37.018,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45056.0,42240.0,39680.0,0.0
572278.023,4498585.636,36.874,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48384.0,13312.0,11776.0,0.0
572277.858,4498586.181,36.991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46592.0,41216.0,42752.0,0.0
572278.289,4498585.344,36.756,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45568.0,11008.0,7680.0,0.0
572278.309,4498585.344,36.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,9216.0,5888.0,0.0
572278.315,4498585.34,36.749,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,9728.0,7168.0,0.0
572278.348,4498585.332,36.739,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44288.0,9984.0,7424.0,0.0
572278.427,4498585.321,36.715,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44800.0,10240.0,6912.0,0.0
572277.841,4498586.098,36.996,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,44288.0,47616.0,0.0
572277.693,4498585.421,37.293,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,23296.0,24832.0,0.0
572285.88,4498583.937,35.068,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,29440.0,28160.0,0.0
572284.845,4498584.023,34.578,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64256.0,64256.0,63744.0,0.0
572284.847,4498584.031,34.579,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64256.0,64256.0,64256.0,0.0
572284.851,4498584.043,34.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64256.0,64256.0,64000.0,0.0
572284.854,4498584.05,34.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64256.0,64256.0,64256.0,0.0
572284.855,4498584.058,34.581,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64256.0,64256.0,64256.0,0.0
572278.282,4498585.346,36.757,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,8704.0,5376.0,0.0
572278.039,4498585.632,36.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50944.0,16640.0,15616.0,0.0
572278.027,4498585.652,36.876,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50176.0,15104.0,14336.0,0.0
572278.043,4498585.648,36.871,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51200.0,16640.0,16128.0,0.0
572277.801,4498585.872,36.953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,43264.0,43520.0,0.0
572277.805,4498585.894,36.949,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,44544.0,44800.0,0.0
572277.803,4498585.884,36.948,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,45568.0,45056.0,0.0
572277.833,4498586.337,38.325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,44288.0,45056.0,0.0
572277.91,4498586.524,37.79,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43776.0,45056.0,0.0
572277.801,4498586.048,37.622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,44288.0,47616.0,0.0
572277.861,4498586.244,37.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,44032.0,45824.0,0.0
572277.848,4498586.205,37.002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43520.0,43520.0,44800.0,0.0
572277.839,4498586.172,36.998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,44800.0,47104.0,0.0
572277.832,4498586.145,36.992,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,44800.0,46592.0,0.0
572277.861,4498586.228,37.006,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43776.0,45056.0,0.0
572277.844,4498586.173,36.999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43520.0,45056.0,0.0
572277.873,4498586.25,37.009,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43264.0,45312.0,0.0
572277.869,4498586.236,37.009,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,44032.0,45312.0,0.0
572277.863,4498586.211,37.012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43776.0,45312.0,0.0
572277.855,4498586.187,37.005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,44032.0,45568.0,0.0
572277.839,4498586.13,36.991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43776.0,45568.0,0.0
572277.834,4498586.114,36.989,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43776.0,45568.0,0.0
572277.824,4498586.084,36.983,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,44032.0,45568.0,0.0
572277.751,4498585.68,37.098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,44544.0,46592.0,0.0
572277.831,4498586.029,36.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,43008.0,44800.0,0.0
572277.762,4498585.756,36.945,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,45312.0,47872.0,0.0
572277.761,4498585.752,36.948,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44800.0,45824.0,48384.0,0.0
